 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,6,0.8815426997245179,0.8363858363858363,0.8341851588589948,0.8576051779935275,0.8548411273022225,0.9418212784690058,0.1636141636141636,unlearning,forget,6,0.16471533516988063,0.13476800976800976,0.12542969446404292,0.14884034519956849,0.14181155043629773,0.09650860503133231,0.8652319902319905
 
original,remain,1,0.9996818326439707,0.9986270022883295,0.9986673957662943,0.9991615607868429,0.9991737267362121,0.999978580129029,0.0013729977116704792,unlearning,remain,1,0.998281896277442,0.9310885910428245,0.9406774288608247,0.9651402773298937,0.9677565715647117,0.9982707567796221,0.06891140895717554
original,remain,3,0.9915556842308435,0.9747474747474748,0.976927151927173,0.9833432040272431,0.9839580789662904,0.9992767279044058,0.02525252525252525,unlearning,remain,3,0.9728816830727657,0.9315151515151515,0.9442640623832558,0.9526700227025962,0.9555357312791287,0.9978364200780239,0.0684848484848485
original,remain,5,0.9912258064516128,0.9341269841269841,0.934527759160094,0.9615273477812177,0.9615327852739007,0.9978899300221883,0.06587301587301583,unlearning,remain,5,0.9780645161290323,0.9272222222222222,0.9271875619706906,0.9516202270381837,0.9514150523975136,0.993762655743301,0.07277777777777779
original,remain,8,0.9164810690423163,0.8812760055478502,0.9202233529325051,0.9008029647930822,0.9129254698646563,0.9621248019176534,0.1187239944521498,unlearning,remain,8,0.790423162583519,0.8668515950069349,0.8930621504086954,0.824459542927733,0.8272833286029602,0.9118296476373755,0.13314840499306518
original,remain,9,0.9934370898181136,0.9674205320272736,0.9695018641343405,0.9805849423596944,0.9811859869602182,0.9987228240136514,0.03257946797272637,unlearning,remain,9,0.9841786986686668,0.9249975991549024,0.9315028621201514,0.9549433085060961,0.9567990873180638,0.9896858357558325,0.07500240084509746
original,remain,10,0.9665605095541402,0.9488888888888889,0.9458068025636522,0.9571888314749342,0.9546399581711981,0.994748068633419,0.05111111111111111,unlearning,remain,10,0.8108955800038603,0.9191880341880342,0.9032692326102536,0.8683256277762669,0.8491291482920057,0.9442733496157064,0.08081196581196581
original,remain,13,0.9893906810035841,0.9530158730158731,0.9601135103655135,0.9721280602636536,0.9742617501508216,0.9955942652329751,0.046984126984126996,unlearning,remain,13,0.9887455197132615,0.9412698412698414,0.9511729395964076,0.9662146892655367,0.9691367254295457,0.9931673493770266,0.05873015873015872
original,remain,14,0.945310566691413,0.7651111111111111,0.8910135817467832,0.8808615482435225,0.9134759618870513,0.939195908603481,0.2348888888888889,unlearning,remain,14,0.8750309329373919,0.5737777777777778,0.7964829972433932,0.7672865999046256,0.8311256720039603,0.7986786274024582,0.4262222222222222
original,remain,16,0.8825167037861915,0.686111111111111,0.7443495595764383,0.7842046718576196,0.8053465883247034,0.8693897962550524,0.3138888888888889,unlearning,remain,16,0.7386785449146251,0.6038888888888888,0.6578776003320924,0.6712087504634779,0.6944596072250079,0.7329318238059886,0.39611111111111114
original,remain,17,0.9079435783221975,0.9333333333333332,0.8029873627352583,0.9274841799213273,0.8522104493971502,0.9752985647117051,0.06666666666666665,unlearning,remain,17,0.8340757238307349,0.8994444444444444,0.7134367517422299,0.8843851547802292,0.7689622295710721,0.9387240781984657,0.10055555555555555
original,remain,18,0.9918583511184886,0.9953240740740741,0.9960146650660567,0.9934544369110059,0.9939079521826413,0.9998352787219279,0.004675925925925917,unlearning,remain,18,0.9796063552288357,0.9897685185185184,0.9911555348414955,0.9842863843759329,0.9852772373938931,0.9985163722235396,0.010231481481481489
original,remain,19,0.9986963362553382,0.9933333333333333,0.9932953869901199,0.9959995530226843,0.9959880853269034,0.9999170869858395,0.006666666666666672,unlearning,remain,19,0.9929422342099348,0.9789333333333333,0.9790145879701001,0.9858978656833166,0.9859195342387362,0.9987610189555705,0.02106666666666664
original,remain,20,0.9994823681656422,0.983416528008874,0.9812291920114283,0.9908317156935942,0.9902169443835499,0.9999413070670347,0.016583471991125885,unlearning,remain,20,0.8453574894856034,0.9769828064337215,0.9694327323383216,0.9162311482753471,0.891061419141043,0.9886724613153282,0.023017193566278404
original,remain,21,0.9897598870056497,0.9261111111111111,0.9311148897835284,0.9579547748839087,0.9593977879659303,0.9936146625659339,0.07388888888888889,unlearning,remain,21,0.9703389830508475,0.8565656565656565,0.8725914559250768,0.9134867756915002,0.9183704505434438,0.9752198080481979,0.14343434343434344
original,remain,23,0.9983964365256124,0.9883570504527814,0.988106504600983,0.9932953549517967,0.9932221420830251,0.9997085949227404,0.011642949547218628,unlearning,remain,23,0.9821826280623608,0.980681328158689,0.9800294259948392,0.9814198071866784,0.9810944674887733,0.9971709255679094,0.01931867184131091
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,8,0.9164810690423163,0.8812760055478502,0.9202233529325051,0.9008029647930822,0.9129254698646563,0.9621248019176534,0.1187239944521498,unlearning,forget,8,0.0022271714922048997,0.4674063800277393,0.26861054137686324,0.20938851142680667,0.0033427771119460886,0.33963531225191446,0.5325936199722607
 
original,remain,1,0.9996818326439707,0.9986270022883295,0.9986673957662943,0.9991615607868429,0.9991737267362121,0.999978580129029,0.0013729977116704792,unlearning,remain,1,1.0,0.9567832625040863,0.9615243348975627,0.9786842953885843,0.979911214569839,0.9991163829977773,0.043216737495913704
original,remain,3,0.9915556842308435,0.9747474747474748,0.976927151927173,0.9833432040272431,0.9839580789662904,0.9992767279044058,0.02525252525252525,unlearning,remain,3,0.9874541594286818,0.9676262626262626,0.9713348565459855,0.9777662619682164,0.9787248841098289,0.9988577801758174,0.03237373737373737
original,remain,5,0.9912258064516128,0.9341269841269841,0.934527759160094,0.9615273477812177,0.9615327852739007,0.9978899300221883,0.06587301587301583,unlearning,remain,5,0.983741935483871,0.9237301587301587,0.9247409122196171,0.9525283797729618,0.9527372404958268,0.994316077828981,0.07626984126984127
original,remain,6,0.8815426997245179,0.8363858363858363,0.8341851588589948,0.8576051779935275,0.8548411273022225,0.9418212784690058,0.1636141636141636,unlearning,remain,6,0.8465335169880625,0.8363858363858364,0.8295365166446651,0.8411542610571737,0.8347166230188983,0.925425400567446,0.1636141636141636
original,remain,9,0.9934370898181136,0.9674205320272736,0.9695018641343405,0.9805849423596944,0.9811859869602182,0.9987228240136514,0.03257946797272637,unlearning,remain,9,0.9932964560285017,0.9524632670700086,0.9563155721133153,0.9731249110489113,0.9742034214363832,0.9974332273792177,0.04753673292999136
original,remain,10,0.9665605095541402,0.9488888888888889,0.9458068025636522,0.9571888314749342,0.9546399581711981,0.994748068633419,0.05111111111111111,unlearning,remain,10,0.9535321366531558,0.9456410256410256,0.9434715499529949,0.9493472939896654,0.9468836431280466,0.9913459002073651,0.05435897435897439
original,remain,13,0.9893906810035841,0.9530158730158731,0.9601135103655135,0.9721280602636536,0.9742617501508216,0.9955942652329751,0.046984126984126996,unlearning,remain,13,0.9930465949820788,0.9348412698412699,0.9468941931343443,0.9654237288135593,0.9687546143106233,0.9937629458952039,0.06515873015873015
original,remain,14,0.945310566691413,0.7651111111111111,0.8910135817467832,0.8808615482435225,0.9134759618870513,0.939195908603481,0.2348888888888889,unlearning,remain,14,0.9423410047018064,0.6797777777777778,0.855152150568928,0.8484342711810523,0.891780223778481,0.9180514724078198,0.3202222222222222
original,remain,16,0.8825167037861915,0.686111111111111,0.7443495595764383,0.7842046718576196,0.8053465883247034,0.8693897962550524,0.3138888888888889,unlearning,remain,16,0.8513363028953229,0.6142592592592593,0.6970732547291854,0.7326659251019652,0.763581228269237,0.812583312711375,0.3857407407407407
original,remain,17,0.9079435783221975,0.9333333333333332,0.8029873627352583,0.9274841799213273,0.8522104493971502,0.9752985647117051,0.06666666666666665,unlearning,remain,17,0.8192279138827022,0.953,0.8364258395003502,0.9221823157174619,0.8270751558935986,0.969051719871319,0.04700000000000001
original,remain,18,0.9918583511184886,0.9953240740740741,0.9960146650660567,0.9934544369110059,0.9939079521826413,0.9998352787219279,0.004675925925925917,unlearning,remain,18,0.9884594103232945,0.9969907407407409,0.997424046584837,0.9923883842906486,0.9928873446878441,0.9998270722999499,0.003009259259259267
original,remain,19,0.9986963362553382,0.9933333333333333,0.9932953869901199,0.9959995530226843,0.9959880853269034,0.9999170869858395,0.006666666666666672,unlearning,remain,19,0.9952348842436503,0.9927555555555556,0.9926915871579561,0.9939881551011286,0.9939572022581896,0.9997268449838915,0.007244444444444424
original,remain,20,0.9994823681656422,0.983416528008874,0.9812291920114283,0.9908317156935942,0.9902169443835499,0.9999413070670347,0.016583471991125885,unlearning,remain,20,0.9963765771594953,0.9849140321686078,0.9830630353108727,0.9902045692100941,0.9895604834298378,0.9993494702114972,0.01508596783139211
original,remain,21,0.9897598870056497,0.9261111111111111,0.9311148897835284,0.9579547748839087,0.9593977879659303,0.9936146625659339,0.07388888888888889,unlearning,remain,21,0.9847154963680388,0.9127777777777778,0.919483770634925,0.9487684231778719,0.9507823964926023,0.9894292908911554,0.08722222222222223
original,remain,23,0.9983964365256124,0.9883570504527814,0.988106504600983,0.9932953549517967,0.9932221420830251,0.9997085949227404,0.011642949547218628,unlearning,remain,23,0.988685968819599,0.9905131522207847,0.9901858020580218,0.9896143733567048,0.989407916733042,0.9994134250709017,0.009486847779215202
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,9,0.9934370898181136,0.9674205320272736,0.9695018641343405,0.9805849423596944,0.9811859869602182,0.9987228240136514,0.03257946797272637,unlearning,forget,9,0.00035158447402962686,0.1354316719485259,0.0004730627308828474,0.06708098107120831,0.0003940613339346715,0.09218661169744313,0.8645683280514742
 
original,remain,1,0.9996818326439707,0.9986270022883295,0.9986673957662943,0.9991615607868429,0.9991737267362121,0.999978580129029,0.0013729977116704792,unlearning,remain,1,1.0,0.7785550833605753,0.8409996126952678,0.8907771686552726,0.9086085976215678,0.918014781312728,0.22144491663942464
original,remain,3,0.9915556842308435,0.9747474747474748,0.976927151927173,0.9833432040272431,0.9839580789662904,0.9992767279044058,0.02525252525252525,unlearning,remain,3,0.9918452036286433,0.886010101010101,0.9131623774790333,0.940134241437173,0.9477770783554664,0.9979019713638997,0.11398989898989897
original,remain,5,0.9912258064516128,0.9341269841269841,0.934527759160094,0.9615273477812177,0.9615327852739007,0.9978899300221883,0.06587301587301583,unlearning,remain,5,0.970494623655914,0.9046825396825395,0.9051939528318901,0.936264189886481,0.9363571979704121,0.9883364225977129,0.09531746031746033
original,remain,6,0.8815426997245179,0.8363858363858363,0.8341851588589948,0.8576051779935275,0.8548411273022225,0.9418212784690058,0.1636141636141636,unlearning,remain,6,0.826848025711662,0.7832722832722834,0.7845865510984785,0.8037486515641854,0.799242339751321,0.8948335177028359,0.2167277167277167
original,remain,8,0.9164810690423163,0.8812760055478502,0.9202233529325051,0.9008029647930822,0.9129254698646563,0.9621248019176534,0.1187239944521498,unlearning,remain,8,0.9124721603563474,0.6138696255201109,0.761899173616187,0.7794935145151328,0.827121079559508,0.82253922262139,0.386130374479889
original,remain,10,0.9665605095541402,0.9488888888888889,0.9458068025636522,0.9571888314749342,0.9546399581711981,0.994748068633419,0.05111111111111111,unlearning,remain,10,0.9123721289326386,0.9598717948717947,0.9545574044837982,0.9375623243586259,0.9316063965730237,0.9896114006305089,0.04012820512820514
original,remain,13,0.9893906810035841,0.9530158730158731,0.9601135103655135,0.9721280602636536,0.9742617501508216,0.9955942652329751,0.046984126984126996,unlearning,remain,13,0.9921863799283154,0.9376190476190476,0.9487442133385667,0.9662900188323916,0.9694556124789216,0.9926984297661717,0.06238095238095237
original,remain,14,0.945310566691413,0.7651111111111111,0.8910135817467832,0.8808615482435225,0.9134759618870513,0.939195908603481,0.2348888888888889,unlearning,remain,14,0.8850532046523139,0.6375555555555555,0.8225270996411439,0.7965347321570496,0.8500208251033365,0.8427765404602822,0.3624444444444444
original,remain,16,0.8825167037861915,0.686111111111111,0.7443495595764383,0.7842046718576196,0.8053465883247034,0.8693897962550524,0.3138888888888889,unlearning,remain,16,0.7256867112100965,0.7083333333333334,0.7135160968608038,0.7170003707823508,0.7179213425265619,0.7876818856718635,0.2916666666666667
original,remain,17,0.9079435783221975,0.9333333333333332,0.8029873627352583,0.9274841799213273,0.8522104493971502,0.9752985647117051,0.06666666666666665,unlearning,remain,17,0.8674832962138085,0.9369999999999999,0.805601154868265,0.9209851205746536,0.8345728261611024,0.96340571640683,0.06299999999999999
original,remain,18,0.9918583511184886,0.9953240740740741,0.9960146650660567,0.9934544369110059,0.9939079521826413,0.9998352787219279,0.004675925925925917,unlearning,remain,18,0.993004505572682,0.9905092592592594,0.9919433447634919,0.9918553579804699,0.9924490557317099,0.9995834266505063,0.009490740740740725
original,remain,19,0.9986963362553382,0.9933333333333333,0.9932953869901199,0.9959995530226843,0.9959880853269034,0.9999170869858395,0.006666666666666672,unlearning,remain,19,0.9894807821982469,0.9850666666666666,0.984964712860001,0.9872611464968153,0.9872119555856799,0.998451313403761,0.014933333333333318
original,remain,20,0.9994823681656422,0.983416528008874,0.9812291920114283,0.9908317156935942,0.9902169443835499,0.9999413070670347,0.016583471991125885,unlearning,remain,20,0.9868003882238758,0.9901830282861898,0.9886247373974679,0.9886217709422128,0.9875805772437263,0.9992357896621845,0.009816971713810307
