 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,16,0.9227913882702302,0.8366666666666666,0.8540879000749468,0.8796811271783463,0.8854438447779804,0.9532269240287058,0.16333333333333336,unlearning,remain,16,0.8723088344469191,0.726851851851852,0.7651337275110301,0.7994994438264739,0.8086673749620018,0.8993576260001651,0.27314814814814814
original,remain,17,0.9821826280623608,0.9787777777777777,0.9344654437541382,0.9795621686334872,0.9572675432419456,0.9971743380351398,0.021222222222222215,unlearning,remain,17,0.9569413511507053,0.9737777777777777,0.9218184272241062,0.9698990935522489,0.9377007705186134,0.9940459044790894,0.02622222222222222
original,remain,18,0.9959686981266302,0.9977777777777778,0.9981046559722263,0.996801842138928,0.9970287547712604,0.9999773074592259,0.002222222222222218,unlearning,remain,18,0.9909493320686112,0.9958333333333332,0.9964274112968979,0.9931985842821202,0.9936383162110914,0.9998575650585373,0.00416666666666667
original,remain,19,0.9995055068554731,0.9976888888888888,0.997667181259971,0.9985920214549111,0.9985854487696612,0.9999917045028845,0.0023111111111111158,unlearning,remain,19,0.9390874353787368,0.9960444444444444,0.9958147044651774,0.9677282377919321,0.9646380907469387,0.9983945515846256,0.003955555555555564
original,remain,20,0.9999352960207052,0.9959511924570161,0.9953145273700491,0.9977900552486189,0.9976155015768878,0.999998672186781,0.004048807542983912,unlearning,remain,20,0.9981882885797475,0.9951747088186356,0.994404248929533,0.9965656263998806,0.9962872953702562,0.9999588916204758,0.004825291181364389
original,remain,21,0.9945520581113801,0.9186868686868688,0.9271632329212331,0.9566424389259034,0.9590278986314813,0.9942550657910827,0.08131313131313131,unlearning,remain,21,0.9959644874899112,0.8235858585858586,0.8555337188428551,0.9098273773470624,0.9189009605442978,0.9887670082585337,0.17641414141414138
original,remain,22,0.9320712694877505,0.8319827473532871,0.42588941090544635,0.8424961983857762,0.5768512083799348,0.9373526874953243,0.16801725264671286,unlearning,remain,22,0.7861915367483296,0.8505424127565024,0.40988609116330754,0.8437828985846297,0.5353279227735745,0.8910266617258061,0.1494575872434976
original,remain,23,0.9978619153674833,0.9836136265631736,0.9833857522808351,0.9906222611744084,0.9905554129942551,0.999732931501271,0.01638637343682623,unlearning,remain,23,0.9797772828507796,0.9837861147046139,0.9832369048461367,0.9818141980718668,0.9813678726835594,0.998429128598745,0.016213885295385966
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,6,0.9286042240587693,0.8979955229955229,0.8957484333781984,0.9123786407766991,0.9095747144314035,0.9796032303134575,0.10200447700447701,unlearning,forget,6,0.06829660238751148,0.9997456247456247,0.8303967571698069,0.5620550161812298,0.11394504265236607,0.791021701888179,0.0002543752543752535
 
original,remain,1,0.9997454661151766,0.9996730957829356,0.9996819174376247,0.9997097710415995,0.9997135855175375,0.9999993301739873,0.00032690421706441493,unlearning,remain,1,0.9968819599109132,0.9995423340961098,0.9995539249887148,0.9981941309255079,0.9982090921467065,0.9999771676698282,0.00045766590389016503
original,remain,2,0.9982585034013606,0.9930555555555555,0.9918944519217909,0.9954471544715447,0.9950649034014544,0.9999424263038549,0.006944444444444457,unlearning,remain,2,0.961469387755102,0.9899999999999999,0.9879421389567621,0.9768855534709194,0.9743920068362512,0.9983035676492819,0.010000000000000045
original,remain,3,0.998262883613202,0.9911111111111112,0.9917249269972247,0.9947685322278156,0.9949394675840216,0.9999204114099887,0.008888888888888872,unlearning,remain,3,0.9965257672264042,0.9845959595959597,0.9858234665860409,0.9906968709900306,0.99104361922354,0.9998246360536459,0.015404040404040384
original,remain,5,0.9965591397849461,0.9838095238095239,0.9828049212439935,0.9899277605779154,0.9896043318433335,0.9997247653183138,0.01619047619047618,unlearning,remain,5,0.9313548387096773,0.981031746031746,0.9788811802257316,0.9571929824561403,0.9526485636990742,0.9963377880184332,0.018968253968253947
original,remain,8,0.9951002227171493,0.992,0.9920835818473878,0.9935483870967742,0.9935683889048985,0.9993348181143281,0.007999999999999985,unlearning,remain,8,0.9066815144766147,0.9968888888888887,0.9963645966827304,0.9518353726362625,0.9484198764447797,0.9975763424894829,0.0031111111111111088
original,remain,9,0.998031126945434,0.9916210506098146,0.9918910901030021,0.9948645571421795,0.994946242516503,0.999865808380526,0.008378949390185353,unlearning,remain,9,0.9984295893493343,0.9589215403822146,0.9619015984589502,0.9789126618909816,0.9796910108072832,0.9994073777461134,0.04107845961778547
original,remain,10,0.9913626712989769,0.9714957264957264,0.9691989042406788,0.9808267609464236,0.9800143953581619,0.9984694074502993,0.02850427350427352,unlearning,remain,10,0.938091102103841,0.9798717948717949,0.9761136050454015,0.9602483908983773,0.9562208507421422,0.9942222073750736,0.020128205128205123
original,remain,13,0.9911827956989248,0.9844444444444446,0.9865222271146816,0.987984934086629,0.9886825095180612,0.9998554019457244,0.015555555555555545,unlearning,remain,13,0.9910394265232975,0.9715873015873014,0.9758132748283646,0.9818079096045199,0.9830625234749099,0.9994651817716335,0.028412698412698428
original,remain,14,0.9876268250433062,0.9104444444444445,0.9540560501989837,0.9600222540136704,0.9701077530135563,0.9885739503423245,0.08955555555555554,unlearning,remain,14,0.9851521900519673,0.7744444444444444,0.8969865890279548,0.9097917660149419,0.9366561809713203,0.9658601006351564,0.2255555555555556
original,remain,16,0.9227913882702302,0.8366666666666666,0.8540879000749468,0.8796811271783463,0.8854438447779804,0.9532269240287058,0.16333333333333336,unlearning,remain,16,0.8797327394209354,0.7768518518518519,0.803395694253135,0.8282350760103818,0.837226733010751,0.9167330693722676,0.22314814814814818
original,remain,17,0.9821826280623608,0.9787777777777777,0.9344654437541382,0.9795621686334872,0.9572675432419456,0.9971743380351398,0.021222222222222215,unlearning,remain,17,0.949517446176689,0.9747777777777777,0.926667954146871,0.9689584402257568,0.9351871882057,0.994237441227419,0.02522222222222222
original,remain,18,0.9959686981266302,0.9977777777777778,0.9981046559722263,0.996801842138928,0.9970287547712604,0.9999773074592259,0.002222222222222218,unlearning,remain,18,0.9897636550470318,0.997175925925926,0.997573987980496,0.9931772632297129,0.9936120670752189,0.9998587836710318,0.0028240740740740713
original,remain,19,0.9995055068554731,0.9976888888888888,0.997667181259971,0.9985920214549111,0.9985854487696612,0.9999917045028845,0.0023111111111111158,unlearning,remain,19,0.974645987862441,0.9975555555555555,0.9975112714931974,0.9861660520728573,0.9856521412200175,0.9996957338727803,0.0024444444444444344
original,remain,20,0.9999352960207052,0.9959511924570161,0.9953145273700491,0.9977900552486189,0.9976155015768878,0.999998672186781,0.004048807542983912,unlearning,remain,20,0.9996764801035264,0.9977260122018858,0.9973543787169753,0.9986262505599524,0.9985137941875136,0.9999975955814684,0.002273987798114252
original,remain,21,0.9945520581113801,0.9186868686868688,0.9271632329212331,0.9566424389259034,0.9590278986314813,0.9942550657910827,0.08131313131313131,unlearning,remain,21,0.9927865213882163,0.8352525252525252,0.8650460755281195,0.9140672319806178,0.9227307127930257,0.9845754610267323,0.16474747474747475
original,remain,22,0.9320712694877505,0.8319827473532871,0.42588941090544635,0.8424961983857762,0.5768512083799348,0.9373526874953243,0.16801725264671286,unlearning,remain,22,0.866369710467706,0.8049274604626846,0.3785634090704004,0.8113814481225874,0.5186985874343171,0.894744605928043,0.19507253953731535
original,remain,23,0.9978619153674833,0.9836136265631736,0.9833857522808351,0.9906222611744084,0.9905554129942551,0.999732931501271,0.01638637343682623,unlearning,remain,23,0.9952783964365256,0.9748167313497197,0.9747695666338185,0.9848816827344435,0.9848550339104218,0.9991585344654549,0.02518326865028031
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,8,0.9951002227171493,0.992,0.9920835818473878,0.9935483870967742,0.9935683889048985,0.9993348181143281,0.007999999999999985,unlearning,forget,8,0.11759465478841871,0.9997777777777778,0.9995169082125603,0.5591768631813125,0.17403329462483413,0.9819977728285079,0.00022222222222221256
 
original,remain,1,0.9997454661151766,0.9996730957829356,0.9996819174376247,0.9997097710415995,0.9997135855175375,0.9999993301739873,0.00032690421706441493,unlearning,remain,1,0.9998727330575884,0.9988231448185682,0.9988566903533981,0.9993550467591099,0.9993642739986436,0.9999964178869755,0.001176855181431862
original,remain,2,0.9982585034013606,0.9930555555555555,0.9918944519217909,0.9954471544715447,0.9950649034014544,0.9999424263038549,0.006944444444444457,unlearning,remain,2,0.9211972789115647,0.9885185185185185,0.9855367344038273,0.9575734834271419,0.9490694820480261,0.9957042101284959,0.0114814814814815
original,remain,3,0.998262883613202,0.9911111111111112,0.9917249269972247,0.9947685322278156,0.9949394675840216,0.9999204114099887,0.008888888888888872,unlearning,remain,3,0.993341053850608,0.9820707070707071,0.9833609493928285,0.9878343697561939,0.9882178089795487,0.9996419025226205,0.017929292929292923
